FinInstrmId,TckrSymb,SctySrs,FinInstrmNm,ISIN,NewBrdLotQty,ParVal,SctyTpFlg,BidIntrvl,TrckgInd,CallAuctnInd,BookClsrStartDt,BookClsrEndDt,NoDlvryStartDt,NoDlvryEndDt,IssdCptl,PrtdToTrad,PricRg,SctyStsNrmlMkt,ElgbltyNrmlMkt,SctyStsOddLotMkt,ElgbltyOddLotMkt,SctyStsRETDBTMkt,ElgbltyRETDBTMkt,SctyStsAuctnMkt,ElgbltyAuctnMkt,SctyStsAddtlMkt1,ElgbltyAddtlMkt1,SctyStsAddtlMkt2,ElgbltyAddtlMkt2,IsseDt,FrstPmtDt,MtrtyDt,MaxTradQtyPctg,ListgDt,RmvlDt,RadmssnDt,RcrdDt,IndxPrtcptnInd,AllOrNn,MinFill,SttlmTp,Dvdd,Rghts,Bns,Intrst,AGMtg,EGMtg,MktMakrSprd,MktMakrMinQty,AddtlInf,UpdDt,DelFlg,SpclExDt,Xchg,UnqPdctIdr,SctyTp,TickSz,Rsvd01,Sts,ExDvddDt,ExBnsDt,ExRghtsDt,FinInstrmTp,InstrmTp,TradgPrtd,BuyBckInd,TradToTradInd,Indx,IndxInstrm,FinInstrmAttrbts,MinLot,UndrlygInstrmAsstClss,UndrlygInstrm,UndrlygFinInstrmId,BlckDealAllwdFlg,InstrmNm,MktTpAndId,UnitOfMeasr,PricQtQty,PricRgTp,MaxPric,MinPric,SttlmMtd,InitlMrgnTp,BuyInitlMrgnRate,IssePric,MaxSnglTxnQty,MaxSnglTxnVal,AsstClss,PricNmrtr,Spcfctn,PricDnmtr,GnlNmrtr,GnlDnmtr,LotNmrtr,LotDnmtr,DcmlstnPric,SrsSttlmTp,FreeFltCptl,SellInitlMrgnRate,RatgDtls,FinInstrmClssfctn,SpclMrgnTp,BuySpclMrgnRat,SellSpclMrgnRat,PreOpnAllwdFlg,ClssfctnTp,MtchgCrit,ValMtd,SLBMElgblty,Sgmt,Ccy,SttlmCcy,Rsvd02,Rsvd03,Rsvd04,Rsvd05,Rsvd06,Rsvd07
514330,ONEGLOBAL,XT,ONE GLOBAL SERVICE PROVIDER LI,INE670O01013,1,1000,EQ,0.05,100,3,2024-05-03,2024-05-09,2015-09-07,2015-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-340,D,0.05,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514332,NEOINFRA,X,NEO INFRACON LTD.,INE216I01017,1,1000,EQ,0.01,0,3,2023-09-16,2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-395,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514336,GENESIS,XT,GENESIS IBRC INDIA LIMITED,INE194N01016,1,1000,EQ,0.01,4,90,2021-09-24,2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,S,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514348,WINSOME,T,WINSOME YARNS LTD.,INE784B01035,1,1000,EQ,0.01,100,90,2023-09-23,2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-22,D,0.01,N,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514354,PREMIERPOL,B,PREMIER POLYFILM LTD.,INE309M01012,1,500,EQ,0.05,100,90,2024-09-10,2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2024-09-09,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514358,EVERFIN,XT,EVERLON FINANCIALS LIMITED,INE339D01034,1,1000,EQ,0.05,100,90,2023-08-23,2023-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.05,Y,A,,,2015-09-07,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514360,KRRAIL,B,K&R RAIL ENGINEERING LIMITED,INE078T01026,1,1000,EQ,0.05,100,90,2023-09-24,2023-09-30,2015-07-16,2015-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-247,D,0.05,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514378,YARNSYN,XT,YARN SYNDICATE LTD.,INE564C01013,1,1000,EQ,0.01,100,3,2023-08-24,2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-340,D,0.01,Y,A,,,2024-01-24,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514386,GUJCOTEX,XT,GUJARAT COTEX LTD.,INE004C01028,1,500,EQ,0.01,100,90,2023-09-24,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514394,AJIL,Z,ATLAS JEWELLERY INDIA LIMITED,INE022N01019,1,1000,EQ,0.01,100,90,2021-09-10,2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-269,D,0.01,Y,S,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514400,GARWSYN,XT,GARWARE SYNTHETICS LTD.,INE340D01016,1,1000,EQ,0.01,0,3,2023-09-23,2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-340,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514402,ECOHOTELS,X,ECO HOTELS AND RESORTS LIMITED,INE638N01012,1,1000,EQ,0.01,100,2,2020-12-22,2020-12-28,2018-06-11,2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514412,SARUPINDUS,XT,SARUP INDUSTRIES LTD.,INE305D01019,1,1000,EQ,0.01,4,90,2024-07-05,2024-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,S,2017-09-21,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514414,OXFORDIN,XT,OXFORD INDUSTRIES LTD.,INE114D01015,1,1000,EQ,0.01,6,90,2023-09-02,2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,S,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514418,MANORG,B,MANGALAM ORGANICS LIMITED,INE370D01013,1,1000,EQ,0.05,100,90,2024-09-07,2024-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2018-09-17,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514428,HINDADH,X,HINDUSTAN ADHESIVES LTD.,INE074C01013,1,1000,EQ,0.05,100,2,2023-09-17,2023-09-23,2003-01-21,2003-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.05,Y,A,2016-11-21,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514440,BPTEX,XT,BLUE PEARL TEXSPIN LIMITED,INE439N01023,1,1000,EQ,0.01,4,90,2024-06-07,2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,S,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514442,SRIKPRIND,X,SRI KPR INDUSTRIES LTD.,INE009C01019,1,1000,EQ,0.01,100,2,2023-09-22,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,2021-09-15,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514446,LSIND,X,LS INDUSTRIES LTD.,INE345D01031,1,100,EQ,0.01,100,2,2024-07-19,2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514448,JYOTIRES,B,JYOTI RESINS & ADHESIVES LTD.,INE577D01013,1,1000,EQ,0.05,100,90,2023-09-16,2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-247,D,0.05,Y,A,2023-09-15,2022-09-08,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514450,MHLXMIRU,B,MAHALAXMI RUBTECH LTD.,INE112D01035,1,1000,EQ,0.05,100,90,2023-09-20,2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514454,SOUTLAT,XT,SOUTHERN LATEX LTD.,INE410M01018,1,1000,EQ,0.01,0,90,2024-09-19,2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514460,OSWAYRN,XT,OSWAL YARNS LTD.,INE670H01017,1,1000,EQ,0.01,0,90,2023-09-25,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514470,WINSOMTX,X,WINSOME TEXTILE INDUSTRIES LTD,INE837B01031,1,1000,EQ,0.01,100,2,2023-09-14,2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514482,ASAHIIND,ZP,ASAHI INDUSTRIES LIMITED,INE745I01015,100,100,EQ,0.01,100,90,2018-09-21,2018-09-28,2006-07-20,2006-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-270,D,0.01,Y,S,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515008,MODINSU,X,MODERN INSULATORS LTD.,INE219W01012,1,1000,EQ,0.05,100,2,2023-09-22,2023-09-28,2018-09-12,2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.05,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515018,REGENCERAM,T,REGENCY CERAMICS LTD.,INE277C01012,1,1000,EQ,0.01,0,90,2024-01-03,2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-22,D,0.01,N,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515030,ASAHIINDIA,A,ASAHI INDIA GLASS LTD.,INE439A01020,1,100,EQ,0.05,100,90,2024-08-29,2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-1,D,0.05,N,A,2020-03-19,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515037,MURUDCERA,B,MURUDESHWAR CERAMICS LTD.,INE692B01014,1,1000,EQ,0.01,100,90,2024-09-14,2024-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.01,N,A,2024-09-13,,2010-10-19,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515043,SAINTGOBAIN,B,SAINT-GOBAIN SEKURIT INDIA LTD,INE068B01017,1,1000,EQ,0.05,100,90,2024-07-20,2024-07-26,2003-12-02,2003-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-247,D,0.05,Y,A,2024-07-19,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515053,GUJRFTO,Y,GUJARAT REFRACTORIES LTD.,NA,50,1000,EQ,0.01,100,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-905,D,0.01,Y,S,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515055,ANANTRAJ,A,ANANT RAJ LIMITED,INE242C01024,1,200,EQ,0.05,100,90,2024-07-14,2024-07-20,2007-10-08,2007-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-1,D,0.05,N,A,2024-07-12,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515059,MADHUDIN,X,MADHUSUDAN INDUSTRIES LTD.,INE469C01023,1,500,EQ,0.01,100,2,2019-09-05,2019-09-12,2001-12-10,2001-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515085,RESTILE,X,RESTILE CERAMICS LTD.,INE298E01022,1,1000,EQ,0.01,1,2,2023-09-05,2023-09-11,2003-07-18,2003-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515093,MADHAV,B,MADHAV MARBLES & GRANITES LTD.,INE925C01016,1,1000,EQ,0.01,100,90,2023-09-23,2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.01,N,A,2022-09-23,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515111,PRACERA,Y,PRAKASH CERAMICS LTD.,NA,100,1000,EQ,0.01,100,90,2011-09-24,2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-905,D,0.01,Y,S,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515127,RAMASIGNS,Z,Ramasigns Industries Limited,INE650D01026,1,500,EQ,0.01,100,90,2023-09-23,2023-09-30,2017-09-14,2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-269,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515145,HINDNATGLS,T,HINDUSTHAN NATIONAL GLASS & IN,INE952A01022,1,200,EQ,0.01,100,90,2023-09-06,2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-22,D,0.01,N,S,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515147,HALDYNGL,X,HALDYN GLASS LTD,INE506D01020,1,100,EQ,0.05,100,2,2023-09-07,2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.05,Y,A,2022-09-06,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516003,DUROPLY,X,DUROPLY INDUSTRIES LIMITED,INE932D01010,1,1000,EQ,0.05,100,2,2024-08-03,2024-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.05,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516016,SHREYANIND,B,SHREYANS INDUSTRIES LTD.,INE231C01019,1,1000,EQ,0.05,100,90,2024-07-30,2024-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2020-02-18,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516020,AGIOPAPER,XT,AGIO PAPER & INDUSTRIES LTD.,INE112C01011,1,1000,EQ,0.01,0,3,2023-09-22,2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-340,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516022,STARPAPER,B,STAR PAPER MILLS LTD.,INE733A01018,1,1000,EQ,0.05,100,90,2023-09-16,2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-36,D,0.05,N,A,2023-09-15,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516030,PAKKA,B,PAKKA LIMITED,INE551D01018,1,1000,EQ,0.05,100,90,2021-09-24,2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-37,D,0.05,N,A,2023-09-22,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516032,TAHMARENT,XT,TAHMAR ENTERPRISES LIMITED,INE385D01029,1,100,EQ,0.01,100,3,2023-09-23,2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-340,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516038,SOMAPPR,XT,SOMA PAPERS & INDUSTRIES LTD.,INE737E01011,1,1000,EQ,0.01,0,90,2023-09-20,2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516062,NATPLY,Z,NATIONAL PLYWOOD INDUSTRIES LT,INE497C01016,1,1000,EQ,0.01,0,90,2019-09-24,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-269,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516064,ARROWGREEN,B,Arrow Greentech Limited,INE570D01018,1,1000,EQ,0.05,100,90,2023-09-21,2023-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2023-09-20,,2020-02-12,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516072,VISHNU,B,VISHNU CHEMICALS LTD.,INE270I01022,1,200,EQ,0.05,100,90,2024-09-21,2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2024-09-20,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516078,JUMBO,X,JUMBO BAG LTD.,INE699D01015,1,1000,EQ,0.01,100,2,2024-07-18,2024-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516082,NRAIL,B,N.R.AGARWAL INDUSTRIES LTD.,INE740D01017,1,1000,EQ,0.05,100,90,2024-08-17,2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-29,D,0.05,N,A,2024-08-16,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516086,SRPML,Z,SHREE RAJESHWARANAND PAPER MIL,INE617D01017,1,1000,EQ,0.01,100,90,2024-02-07,2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-269,D,0.01,Y,S,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516092,3PLAND,T,3P LAND HOLDINGS LTD.,INE105C01023,1,200,EQ,0.01,100,90,2024-07-26,2024-08-03,2008-03-11,2008-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-22,D,0.01,N,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516096,SANPA,X,SANGAL PAPERS LTD.,INE384D01022,1,1000,EQ,0.05,100,2,2024-09-06,2024-09-12,2004-12-17,2005-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.05,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516098,VENTURA,XT,VENTURA TEXTILES LTD.,INE810C01044,1,1000,EQ,0.01,100,90,2023-09-24,2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516106,SHKARTP,X,SHREE KARTHIK PAPERS LTD.,INE538D01015,1,500,EQ,0.01,0,2,2023-09-14,2023-09-20,2013-12-12,2013-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516108,STHINPA,X,SOUTH INDIA PAPER MILLS LTD.,INE088G01014,1,1000,EQ,0.05,100,2,2022-09-01,2022-09-24,2004-10-14,2004-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.05,Y,A,2022-08-29,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516110,FAMILYCARE,X,FAMILY CARE HOSPITALS LIMITED,INE146N01016,1,1000,EQ,0.01,100,2,2023-09-23,2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,2022-07-20,,2023-01-03,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517015,VINDHYATEL,B,VINDHYA TELELINKS LTD.,INE707A01012,1,1000,EQ,0.05,100,90,2024-07-27,2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2024-07-26,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517035,RIR,X,RIR POWER ELECTRONICS LIMITED,INE302D01016,1,1000,EQ,0.05,100,2,2023-09-23,2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.05,Y,A,2023-09-22,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517041,ADORWELD,B,ADOR WELDING LTD.,INE045A01017,1,1000,EQ,0.05,100,90,2023-08-03,2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2024-05-15,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517044,IDM,XT,INTERNATIONAL DATA MANAGEMENT,INE649R01010,1,1000,EQ,0.01,0,90,2023-09-23,2023-09-27,2016-09-01,2016-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517059,SALZERELEC,B,SALZER ELECTRONICS LTD.,INE457F01013,1,1000,EQ,0.05,100,90,2020-09-11,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-38,D,0.05,N,A,2024-08-30,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517063,JETKINGQ,X,JETKING INFOTRAIN LTD.,INE919C01019,1,1000,EQ,0.01,100,2,2024-09-13,2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,2011-02-21,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517077,INDAGIV,Z,IND-AGIV COMMERCE LTD.,INE115E01010,1,1000,EQ,0.01,0,90,2023-12-23,2023-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-269,D,0.01,Y,S,2019-08-20,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517096,APLAB,X,APLAB LTD.,INE273A01015,1,1000,EQ,0.01,100,2,2022-09-23,2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-396,D,0.01,Y,A,,,2021-06-07,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
